Gene_stable_ID	GC_content	NCBI_gene_ID	HGNC_symbol	HGNC_ID
ENSG00000115282	50.92	64427	TTC31	HGNC:25759
ENSG00000163930	55.75	8314	BAP1	HGNC:950
ENSG00000252757	42.09		RN7SKP96	HGNC:45820
ENSG00000266515	50.70	100616463	MIR4452	HGNC:41539
ENSG00000163629	36.16	5783	PTPN13	HGNC:9646
ENSG00000264290	52.34			
ENSG00000273932	64.06	102465528	MIR6877	HGNC:50205
ENSG00000170835	59.25	1056	CEL	HGNC:1848
ENSG00000108262	60.72	28964	GIT1	HGNC:4272
ENSG00000138615	49.96	8483	CILP	HGNC:1980
ENSG00000258181	40.89			
ENSG00000257925	41.90			
ENSG00000131941	48.33	85415	RHPN2	HGNC:19974
ENSG00000276454	39.64			
ENSG00000258116	43.70		PPIAP45	HGNC:53669
ENSG00000232633	39.82			
ENSG00000199566	52.27			
ENSG00000229183	53.14	643847	PGA4	HGNC:8886
ENSG00000257924	40.17		LINC02416	HGNC:53345
ENSG00000261670	40.96			
ENSG00000235677	39.57		NPM1P26	HGNC:45205
ENSG00000271830	31.92			
ENSG00000155629	44.36	118788	PIK3AP1	HGNC:30034
ENSG00000264906	41.67	100616478	MIR4494	HGNC:41731
ENSG00000212122	52.40	83942	TSSK1B	HGNC:14968
ENSG00000257906	41.62		LINC02156	HGNC:53017
ENSG00000253477	43.09			
ENSG00000279268	53.98			
ENSG00000251741	45.24		RNU4ATAC13P	HGNC:46899
ENSG00000170827	55.90		CELP	HGNC:1849
ENSG00000201709	37.38		RNU6-686P	HGNC:47649
ENSG00000047188	34.67	64848	YTHDC2	HGNC:24721
ENSG00000176406	35.39	9699	RIMS2	HGNC:17283
ENSG00000138617	46.92	54956	PARP16	HGNC:26040
ENSG00000160271	58.92	5900	RALGDS	HGNC:9842
ENSG00000258369	33.64		ADI1P3	HGNC:52341
ENSG00000257807	45.94			
ENSG00000257905	47.21			
ENSG00000233940	41.51		RPL12P45	HGNC:51937
ENSG00000005175	36.55	79657	RPAP3	HGNC:26151
ENSG00000228348	46.87		EFCAB14P1	HGNC:44648
ENSG00000284640	41.94			
ENSG00000259843	44.49			
ENSG00000187097	44.47	957	ENTPD5	HGNC:3367
ENSG00000116560	41.82	6421	SFPQ	HGNC:10774
ENSG00000261835	46.35			
ENSG00000273829	53.82			
ENSG00000260298	57.12		ACTG1P16	HGNC:51496
ENSG00000155393	42.46	55027	HEATR3	HGNC:26087
ENSG00000206903	43.51	109617003	SNORA24B	HGNC:52198
ENSG00000199568	41.38	26831	RNU5A-1	HGNC:10211
ENSG00000259346	62.31			
ENSG00000200156	39.66	26832	RNU5B-1	HGNC:10212
ENSG00000174498	51.84	9543	IGDCC3	HGNC:9700
ENSG00000267611	40.11			
ENSG00000267725	49.42			
ENSG00000076650	45.71	55094	GPATCH1	HGNC:24658
ENSG00000010318	45.17	51533	PHF7	HGNC:18458
ENSG00000202047	56.48		RNA5SP324	HGNC:43224
ENSG00000227032	54.99		RPS2P36	HGNC:36784
ENSG00000207287	44.86		RNU6-1274P	HGNC:48237
ENSG00000236552	57.35	728658	RPL13AP5	HGNC:23736
ENSG00000256220	50.23			
ENSG00000207976	46.88	693192	MIR607	HGNC:32863
ENSG00000256713	52.09	5222	PGA5	HGNC:8887
ENSG00000196233	39.59	84458	LCOR	HGNC:29503
ENSG00000179528	60.07	85474	LBX2	HGNC:15525
ENSG00000279356	40.75			
ENSG00000202124	43.16		RNY4P3	HGNC:10247
ENSG00000260381	42.81			
ENSG00000272183	57.94			
ENSG00000102125	56.10	6901	TAZ	HGNC:11577
ENSG00000257702	60.70		LBX2-AS1	HGNC:25136
ENSG00000287444	45.16			
ENSG00000260031	53.02		RPL10P14	HGNC:43897
ENSG00000115289	55.26	84759	PCGF1	HGNC:17615
ENSG00000252526	50.00			
ENSG00000121274	41.51	64282	TENT4B	HGNC:30758
ENSG00000276390	32.88			
ENSG00000257433	50.18			
ENSG00000232875	49.26		HMGN2P35	HGNC:39406
ENSG00000103742	51.79	57722	IGDCC4	HGNC:13770
ENSG00000187122	50.45	6585	SLIT1	HGNC:11085
ENSG00000286839	41.03	105379127		
ENSG00000080709	37.71	3781	KCNN2	HGNC:6291
ENSG00000111405	48.95	8909	ENDOU	HGNC:14369
ENSG00000279461	45.33			
ENSG00000119636	43.01	80127	BBOF1	HGNC:19855
ENSG00000166359	48.81	126248	WDR88	HGNC:26999
ENSG00000201868	44.68			
ENSG00000115297	65.00	3196	TLX2	HGNC:5057
ENSG00000121281	54.43	113	ADCY7	HGNC:238
ENSG00000130881	54.70	4037	LRP3	HGNC:6695
ENSG00000146463	38.70	9202	ZMYM4	HGNC:13055
ENSG00000119711	43.41	4329	ALDH6A1	HGNC:7179
ENSG00000074603	40.97	54878	DPP8	HGNC:16490
ENSG00000280054	50.08			
ENSG00000274902	54.95			
ENSG00000167992	51.52	220001	VWCE	HGNC:26487
ENSG00000144045	49.44	165545	DQX1	HGNC:20410
ENSG00000079337	54.34	10411	RAPGEF3	HGNC:16629
ENSG00000222706	53.72		RN7SKP89	HGNC:45813
ENSG00000267054	43.62			
ENSG00000246316	37.05			
ENSG00000273420	69.08			
ENSG00000130876	57.80	56301	SLC7A10	HGNC:11058
ENSG00000251542	36.13	101927059	LINC01957	HGNC:52783
ENSG00000251132	44.21			
ENSG00000250242	49.32			
ENSG00000152503	40.18	55521	TRIM36	HGNC:16280
ENSG00000010319	59.62	56920	SEMA3G	HGNC:30400
ENSG00000115307	54.91	550	AUP1	HGNC:891
ENSG00000267714	58.01			
ENSG00000114854	59.55	7134	TNNC1	HGNC:11943
ENSG00000270212	50.91			
ENSG00000245848	65.86	1050	CEBPA	HGNC:1833
ENSG00000267580	56.11			
ENSG00000267727	72.96			
ENSG00000267296	61.87	80054	CEBPA-DT	HGNC:25710
ENSG00000267130	47.91			
ENSG00000243864	43.88		RPS3AP50	HGNC:37018
ENSG00000229862	44.28			
ENSG00000223967	36.03			
ENSG00000119899	42.17	26503	SLC17A5	HGNC:10933
ENSG00000266899	53.36		AKR1B1P7	HGNC:33497
ENSG00000153879	43.83	1054	CEBPG	HGNC:1837
ENSG00000010322	53.28	11188	NISCH	HGNC:18006
ENSG00000218459	46.03		RPS27P15	HGNC:35863
ENSG00000231652	45.94	101928489		
ENSG00000124299	53.89	5184	PEPD	HGNC:8840
ENSG00000205659	40.20	91750	LIN52	HGNC:19856
ENSG00000156535	38.58	135228	CD109	HGNC:21685
ENSG00000198720	55.54	124930	ANKRD13B	HGNC:26363
ENSG00000250472	29.63		TRIM36-IT1	HGNC:41422
ENSG00000167986	47.67	1642	DDB1	HGNC:2717
ENSG00000249791	31.35			
ENSG00000164219	35.39	5229	PGGT1B	HGNC:8895
ENSG00000239910	53.36		RN7SL530P	HGNC:46546
ENSG00000258513	42.55			
ENSG00000119614	53.79	338917	VSX2	HGNC:1975
ENSG00000271797	53.60			
ENSG00000243304	58.29			
ENSG00000115317	53.41	27429	HTRA2	HGNC:14348
ENSG00000164221	36.07	153733	CCDC112	HGNC:28599
ENSG00000119688	51.39	5826	ABCD4	HGNC:68
ENSG00000234855	51.75	100505540	SLIT1-AS1	HGNC:51198
ENSG00000269891	45.99		ARHGAP19-SLIT1	HGNC:48348
ENSG00000286683	47.52			
ENSG00000242265	43.22	23089	PEG10	HGNC:14005
ENSG00000213390	42.77	84986	ARHGAP19	HGNC:23724
ENSG00000264647	60.30			
ENSG00000167549	60.29	84940	CORO6	HGNC:21356
ENSG00000240374	53.47		RN7SL503P	HGNC:46519
ENSG00000201542	36.18			
ENSG00000229994	42.78		RPL5P4	HGNC:36095
ENSG00000227409	35.74	100861513	ZMYM4-AS1	HGNC:40624
ENSG00000278702	48.30			
ENSG00000255105	48.45		PTMAP15	HGNC:53985
ENSG00000254644	39.89			
ENSG00000239344	43.26			
ENSG00000147647	41.53	1807	DPYS	HGNC:3013
ENSG00000232385	40.73		RPS3AP25	HGNC:36801
ENSG00000142687	41.89	79932	KIAA0319L	HGNC:30071
ENSG00000010327	60.65	23166	STAB1	HGNC:18628
ENSG00000239030	33.98		RNU6-956P	HGNC:47919
ENSG00000214342	43.16		ATP5PBP2	HGNC:39743
ENSG00000230682	51.25		GRPEL2P3	HGNC:41971
ENSG00000222220	46.49		RN7SKP129	HGNC:45853
ENSG00000115318	50.67	84695	LOXL3	HGNC:13869
ENSG00000219807	50.37		ARF1P1	HGNC:22500
ENSG00000250197	43.05		HMGN1P15	HGNC:39359
ENSG00000249026	48.24		CTNNA1P1	HGNC:2513
ENSG00000248722	45.63		AK3P4	HGNC:39063
ENSG00000249944	34.56			
ENSG00000158528	36.45	55607	PPP1R9A	HGNC:14946
ENSG00000249433	33.96			
ENSG00000250444	46.29		CCT5P1	HGNC:35135
ENSG00000279790	52.71			
ENSG00000285245	58.26			
ENSG00000145780	35.43	56929	FEM1C	HGNC:16933
ENSG00000217268	40.61		TXNP7	HGNC:49487
ENSG00000223786	36.45	101928516		
ENSG00000217178	54.43			
ENSG00000272243	36.55			
ENSG00000164935	44.24	81501	DCSTAMP	HGNC:18549
ENSG00000274969	65.00	102465462	MIR6771	HGNC:50212
ENSG00000166164	39.76	29117	BRD7	HGNC:14310
ENSG00000243414	38.23	353376	TICAM2	HGNC:21354
ENSG00000148288	54.87	26301	GBGT1	HGNC:20460
ENSG00000218483	46.44			
ENSG00000224583	36.97			
ENSG00000251201	37.42	100302736	TMED7-TICAM2	HGNC:33945
ENSG00000219736	35.58			
ENSG00000111799	36.91	1303	COL12A1	HGNC:2188
ENSG00000231398	64.78			
ENSG00000277308	55.60			
ENSG00000237169	50.91		RPL12P27	HGNC:36916
ENSG00000165879	62.31	10023	FRAT1	HGNC:3944
ENSG00000181274	60.32	23401	FRAT2	HGNC:16048
ENSG00000179577	37.71			
ENSG00000249249	36.12			
ENSG00000279138	38.40			
ENSG00000208032	36.08	693127	MIR548A3	HGNC:32798
ENSG00000147650	35.79	29967	LRP12	HGNC:31708
ENSG00000134970	37.81	51014	TMED7	HGNC:24253
ENSG00000225850	47.88			
ENSG00000052749	50.49	23223	RRP12	HGNC:29100
ENSG00000249021	35.84			
ENSG00000248709	38.10			
ENSG00000251118	49.50		H3P24	HGNC:54458
ENSG00000222598	42.93		RNU2-49P	HGNC:48542
ENSG00000129596	39.78	1036	CDO1	HGNC:1795
ENSG00000253454	41.57		NDUFA5P2	HGNC:48855
ENSG00000169946	37.04	23414	ZFPM2	HGNC:16700
ENSG00000264007	53.29			
ENSG00000141298	40.66	85464	SSH2	HGNC:30580
ENSG00000145782	36.60	9140	ATG12	HGNC:588
ENSG00000266985	55.49			
ENSG00000232429	43.27		RPL21P131	HGNC:36428
ENSG00000124302	50.64	64377	CHST8	HGNC:15993
ENSG00000261393	53.53			
ENSG00000261092	50.45	105371248	LINC02178	HGNC:53040
ENSG00000260573	46.30			
ENSG00000140807	51.66	85407	NKD1	HGNC:17045
ENSG00000171102	63.87	29989	OBP2B	HGNC:23381
ENSG00000283157	44.89			
ENSG00000243939	43.03			
ENSG00000253997	43.90			
ENSG00000240271	51.52			
ENSG00000254041	36.30			
ENSG00000253318	46.82		TMCC1P1	HGNC:31901
ENSG00000243171	40.67			
ENSG00000153885	56.00	79047	KCTD15	HGNC:23297
ENSG00000251003	36.31		ZFPM2-AS1	HGNC:50698
ENSG00000119440	61.84		LCN1P1	HGNC:23412
ENSG00000175164	50.14	28	ABO	HGNC:79
ENSG00000253420	34.65			
ENSG00000270690	42.04			
ENSG00000259232	53.87			
ENSG00000254141	33.81			
ENSG00000252217	38.54			
ENSG00000243601	45.88		RPL12P24	HGNC:35952
ENSG00000253526	35.19			
ENSG00000074696	42.55	51495	HACD3	HGNC:24175
ENSG00000201627	38.05			
ENSG00000213708	50.82		SLC16A14P1	HGNC:43809
ENSG00000254021	37.38			
ENSG00000177879	36.59	1176	AP3S1	HGNC:2013
ENSG00000164830	36.67	55074	OXR1	HGNC:15822
ENSG00000260029	49.22			
ENSG00000278909	49.36			
ENSG00000205414	52.83			
ENSG00000260249	51.58			
ENSG00000258559	52.46			
ENSG00000167208	51.29	124460	SNX20	HGNC:30390
ENSG00000133980	46.86	55237	VRTN	HGNC:20223
ENSG00000211584	52.68	55652	SLC48A1	HGNC:26035
ENSG00000258737	42.34		SUB1P2	HGNC:43992
ENSG00000177776	57.40		RPS2P2	HGNC:19790
ENSG00000183379	50.06	646658	SYNDIG1L	HGNC:32388
ENSG00000168268	61.51	64943	NT5DC2	HGNC:25717
ENSG00000270000	41.76			
ENSG00000277173	44.02			
ENSG00000259005	50.70			
ENSG00000197180	49.71	158960		
ENSG00000119655	43.65	10577	NPC2	HGNC:14537
ENSG00000071553	56.77	537	ATP6AP1	HGNC:868
ENSG00000167207	48.07	64127	NOD2	HGNC:5331
ENSG00000287148	43.52	107986443	LINCADL	HGNC:53956
ENSG00000061273	54.88	51564	HDAC7	HGNC:14067
ENSG00000172901	37.71	206338	LVRN	HGNC:26904
ENSG00000236274	40.95			
ENSG00000277013	56.86			
ENSG00000240626	56.49		RN7SL150P	HGNC:46166
ENSG00000287526	42.06			
ENSG00000020129	57.71	23154	NCDN	HGNC:17597
ENSG00000239253	52.32		RPS4XP23	HGNC:48367
ENSG00000201843	45.74			
ENSG00000204031	62.72		LCN1P2	HGNC:23680
ENSG00000148296	52.81	6838	SURF6	HGNC:11478
ENSG00000249987	46.24		RPS4XP20	HGNC:36437
ENSG00000263370	47.37			
ENSG00000222858	41.30		RNU6-920P	HGNC:47883
ENSG00000265625	39.73			
ENSG00000240531	41.28		RPL21P123	HGNC:35691
ENSG00000186008	46.40		RPS4XP21	HGNC:36228
ENSG00000263657	41.19			
ENSG00000265713	42.83			
ENSG00000270849	59.20		CHCHD2P3	HGNC:39587
ENSG00000252657	50.00			
ENSG00000240074	37.98		RPL9P30	HGNC:36316
ENSG00000263477	39.17			
ENSG00000257103	39.86	26065	LSM14A	HGNC:24489
ENSG00000239129	40.38			
ENSG00000115325	58.43	1796	DOK1	HGNC:2990
ENSG00000176927	39.39	374786	EFCAB5	HGNC:24801
ENSG00000203879	59.79	2664	GDI1	HGNC:4226
ENSG00000271159	42.98		HINT1P2	HGNC:38049
ENSG00000231153	40.54			
ENSG00000201451	45.36			
ENSG00000148297	56.87	6837	MED22	HGNC:11477
ENSG00000236197	36.26		PPP1R9A-AS1	HGNC:40696
ENSG00000201607	41.13		RNU4-16P	HGNC:46952
ENSG00000005421	40.31	5444	PON1	HGNC:9204
ENSG00000270120	44.24			
ENSG00000261644	47.82			
ENSG00000083799	36.42	1540	CYLD	HGNC:2584
ENSG00000145283	40.94	345274	SLC10A6	HGNC:30603
ENSG00000283944	48.61	100616211	MIR4709	HGNC:41690
ENSG00000258769	40.35		RAP1AP	HGNC:9856
ENSG00000165898	45.27	122961	ISCA2	HGNC:19857
ENSG00000159374	40.62	130951	M1AP	HGNC:25183
ENSG00000243312	46.54			
ENSG00000168273	43.07	440957	SMIM4	HGNC:37257
ENSG00000237160	40.93			
ENSG00000163633	41.50	132989	C4orf36	HGNC:28386
ENSG00000228751	44.28			
ENSG00000105852	39.29	5446	PON3	HGNC:9206
ENSG00000119681	51.68	4053	LTBP2	HGNC:6715
ENSG00000166398	44.94	9710	GARRE1	HGNC:29016
ENSG00000163939	40.81	55193	PBRM1	HGNC:30064
ENSG00000239636	57.16		TFAP2E-AS1	HGNC:41274
ENSG00000116819	52.56	339488	TFAP2E	HGNC:30774
ENSG00000230064	46.43			
ENSG00000148303	50.45	6130	RPL7A	HGNC:10364
ENSG00000126067	40.99	5690	PSMB2	HGNC:9539
ENSG00000250202	47.30			
ENSG00000207449	42.06		RNU6-19P	HGNC:34263
ENSG00000285458	44.39			
ENSG00000138614	40.67	81556	INTS14	HGNC:25372
ENSG00000251411	50.84			
ENSG00000284968	44.83			
ENSG00000233872	40.96		TOR1BP1	HGNC:54599
ENSG00000172493	41.19	4299	AFF1	HGNC:7135
ENSG00000108442	39.51		TVP23BP2	HGNC:38869
ENSG00000257074	57.91		RPL29P33	HGNC:36923
ENSG00000267219	49.68			
ENSG00000071859	60.42	9130	FAM50A	HGNC:18786
ENSG00000142686	53.21	127703	C1orf216	HGNC:26800
ENSG00000135622	44.97	10505	SEMA4F	HGNC:10734
ENSG00000105220	52.39	2821	GPI	HGNC:4458
ENSG00000264435	58.37			
ENSG00000207011	43.75		RNY4P13	HGNC:34063
ENSG00000267482	43.62			
ENSG00000265289	41.36			
ENSG00000248295	39.76		DDX43P1	HGNC:50780
ENSG00000266876	45.70			
ENSG00000268223	38.50	644100	ARL14EPL	HGNC:44201
ENSG00000185641	47.72			
ENSG00000272265	41.43			
ENSG00000271918	52.67			
ENSG00000265394	41.26			
ENSG00000092853	42.79	63967	CLSPN	HGNC:19715
ENSG00000105854	38.28	5445	PON2	HGNC:9205
ENSG00000145781	37.45	51397	COMMD10	HGNC:30201
ENSG00000126653	38.57	84081	NSRP1	HGNC:25305
ENSG00000231508	44.73		RPL34P20	HGNC:35535
ENSG00000206611	37.33	26820	SNORD24	HGNC:10146
ENSG00000231970	48.27			
ENSG00000200831	37.84		SNORD36B	HGNC:10164
ENSG00000200737	44.25			
ENSG00000199744	39.73	26815	SNORD36A	HGNC:10163
ENSG00000171314	47.44	5223	PGAM1	HGNC:8888
ENSG00000252542	40.91	26813	SNORD36C	HGNC:10165
ENSG00000148290	53.97	6834	SURF1	HGNC:11474
ENSG00000212457	37.76		RNU6-644P	HGNC:47607
ENSG00000232916	50.74		HMGN2P27	HGNC:39394
ENSG00000250015	41.33			
ENSG00000092421	40.55	57556	SEMA6A	HGNC:10738
ENSG00000276350	73.13	102465517	MIR6858	HGNC:50250
ENSG00000130827	60.44	55558	PLXNA3	HGNC:9101
ENSG00000235043	60.90		TECRP1	HGNC:44050
ENSG00000171311	46.20	51013	EXOSC1	HGNC:17286
ENSG00000145332	38.23	57563	KLHL8	HGNC:18644
ENSG00000287687	42.87	102724482		
ENSG00000224646	59.33		RPS28P5	HGNC:36802
ENSG00000286739	39.10			
ENSG00000148291	59.58	6835	SURF2	HGNC:11475
ENSG00000272711	51.84		HK2-DT	HGNC:55204
ENSG00000159399	47.55	3099	HK2	HGNC:4923
ENSG00000074621	44.73	9187	SLC24A1	HGNC:10975
ENSG00000148248	52.38	6836	SURF4	HGNC:11476
ENSG00000266919	52.13			
ENSG00000283935	52.13	494335	MIR423	HGNC:31880
ENSG00000284399	50.67	100423003	MIR3184	HGNC:38182
ENSG00000265739	42.93			
ENSG00000266987	39.92			
ENSG00000108576	46.87	6532	SLC6A4	HGNC:11050
ENSG00000258425	49.36			
ENSG00000258976	49.57			
ENSG00000196976	63.33	8270	LAGE3	HGNC:26058
ENSG00000119682	42.31	9870	AREL1	HGNC:20363
ENSG00000273138	36.90			
ENSG00000233942	43.58			
ENSG00000005981	38.27	51666	ASB4	HGNC:16009
ENSG00000102178	60.68	8266	UBL4A	HGNC:12505
ENSG00000253582	37.51			
ENSG00000253676	54.86		TAGLN2P1	HGNC:21739
ENSG00000251892	41.94		RNU7-84P	HGNC:34180
ENSG00000174429	40.24	137735	ABRA	HGNC:30655
ENSG00000171307	49.78	84287	ZDHHC16	HGNC:20714
ENSG00000275905	47.27			
ENSG00000279525	41.16			
ENSG00000287289	38.16			
ENSG00000231170	38.67			
ENSG00000254146	39.67		HMGB1P46	HGNC:39279
ENSG00000287208	37.46			
ENSG00000154188	36.05	284	ANGPT1	HGNC:484
ENSG00000204792	45.70		LINC01291	HGNC:50358
ENSG00000126903	60.86	8273	SLC10A3	HGNC:22979
ENSG00000236209	50.59			
ENSG00000230836	41.61		LINC01293	HGNC:50362
ENSG00000115350	38.69	56655	POLE4	HGNC:18755
ENSG00000248445	39.50		SEMA6A-AS1	HGNC:51110
ENSG00000004799	36.08	5166	PDK4	HGNC:8812
ENSG00000239528	53.12		RPS14P8	HGNC:37027
ENSG00000249167	40.42	105379132	SEMA6A-AS2	HGNC:52754
ENSG00000264484	51.17		RN7SL697P	HGNC:46713
ENSG00000197575	50.00		RPS17P2	HGNC:10398
ENSG00000112695	40.34	1347	COX7A2	HGNC:2288
ENSG00000251311	41.44		LINC02214	HGNC:53081
ENSG00000249150	38.78			
ENSG00000071889	55.32	60343	FAM3A	HGNC:13749
ENSG00000250650	34.85			
ENSG00000250949	38.83			
ENSG00000243758	41.00		RPL35AP15	HGNC:36974
ENSG00000115353	40.29	6869	TACR1	HGNC:11526
ENSG00000285809	36.03			
ENSG00000248663	34.40		LINC00992	HGNC:48943
ENSG00000251477	39.43			
ENSG00000249797	35.52		LINC02147	HGNC:53007
ENSG00000249582	44.84		RPL7L1P4	HGNC:39486
ENSG00000158560	38.59	1780	DYNC1I1	HGNC:2963
ENSG00000250891	36.15		LINC02208	HGNC:52978
ENSG00000263909	46.60	100846995	MIR5000	HGNC:43464
ENSG00000270571	38.49			
ENSG00000236167	47.69		GAPDHP57	HGNC:38563
ENSG00000115363	41.76	84141	EVA1A	HGNC:25816
ENSG00000198870	54.49	169436	STKLD1	HGNC:28669
ENSG00000248196	50.39			
ENSG00000248180	51.66		GAPDHP60	HGNC:4153
ENSG00000250572	40.49			
ENSG00000263981	56.18	100847027	MIR5705	HGNC:43504
ENSG00000170509	39.19	345275	HSD17B13	HGNC:18685
ENSG00000250427	50.18	100505811	LINC02148	HGNC:53008
ENSG00000249551	44.52		LINC02216	HGNC:53083
ENSG00000148300	51.72	57109	REXO4	HGNC:12820
ENSG00000286745	38.39			
ENSG00000249128	37.72	102467225	LINC02215	HGNC:53082
ENSG00000238904	37.50		RNU7-34P	HGNC:34130
ENSG00000249426	39.55			
ENSG00000169570	37.76	285605	DTWD2	HGNC:19334
ENSG00000275638	37.34			
ENSG00000112697	37.36	55754	TMEM30A	HGNC:16667
ENSG00000174485	37.31	10260	DENND4A	HGNC:24321
ENSG00000237293	41.18			
ENSG00000238410	39.26			
ENSG00000231172	40.18	101927884		
ENSG00000230477	64.01			
ENSG00000268069	57.69			
ENSG00000221638	47.03			
ENSG00000276691	46.89			
ENSG00000270696	39.27			
ENSG00000274737	56.98			
ENSG00000257488	50.67		LINC02354	HGNC:53276
ENSG00000255723	39.67			
ENSG00000115364	36.97	9801	MRPL19	HGNC:14052
ENSG00000198189	39.84	51170	HSD17B11	HGNC:22960
ENSG00000264947	83.56	100422972	MIR3181	HGNC:38378
ENSG00000260616	37.00			
ENSG00000197744	51.99		PTMAP2	HGNC:9625
ENSG00000283498	31.76	100422885	MIR1244-2	HGNC:38321
ENSG00000249494	40.19			
ENSG00000111424	47.72	7421	VDR	HGNC:12679
ENSG00000264125	42.58			
ENSG00000266120	43.47			
ENSG00000261703	48.54	105371252	LINC02168	HGNC:53030
ENSG00000252112	43.75			
ENSG00000223179	35.71		RNU6-373P	HGNC:47336
ENSG00000250678	44.72			
ENSG00000108578	40.18	642	BLMH	HGNC:1059
ENSG00000261241	44.07	112267895	LINC02128	HGNC:52986
ENSG00000250928	45.90			
ENSG00000172869	37.58	1657	DMXL1	HGNC:2937
ENSG00000286766	38.02			
ENSG00000248838	47.75		PGAM1P13	HGNC:42461
ENSG00000266953	49.90			
ENSG00000287949	37.10			
ENSG00000200806	51.69		RNA5SP275	HGNC:43175
ENSG00000147655	37.74	340419	RSPO2	HGNC:28583
ENSG00000126249	45.05	84306	PDCD2L	HGNC:28194
ENSG00000160323	55.14	11093	ADAMTS13	HGNC:1366
ENSG00000240966	54.45		RN7SL681P	HGNC:46697
ENSG00000226247	48.24		SUPT4H1P1	HGNC:33981
ENSG00000249262	41.07			
ENSG00000170502	38.94	53343	NUDT9	HGNC:8056
ENSG00000005436	36.39	6936	GCFC2	HGNC:1317
ENSG00000264317	49.69		RN7SL154P	HGNC:46170
ENSG00000267024	47.32			
ENSG00000260042	41.54			
ENSG00000199771	47.93		RNA5SP426	HGNC:43326
ENSG00000126261	42.17	10054	UBA2	HGNC:30661
ENSG00000261637	42.17		LINC02127	HGNC:52985
ENSG00000253228	44.94		NRBF2P4	HGNC:44607
ENSG00000260605	44.91			
ENSG00000260620	45.63			
ENSG00000230948	58.82		AURKBP1	HGNC:18613
ENSG00000287718	43.70			
ENSG00000261282	46.34		SOD1P2	HGNC:45135
ENSG00000103449	44.46	6299	SALL1	HGNC:10524
ENSG00000258439	46.68			
ENSG00000104408	37.00	3646	EIF3E	HGNC:3277
ENSG00000222604	40.91			
ENSG00000119616	40.97	51077	FCF1	HGNC:20220
ENSG00000232335	41.69			
ENSG00000134698	41.67	192670	AGO4	HGNC:18424
ENSG00000261238	50.95			
ENSG00000225793	37.80		TMEM30A-DT	HGNC:48985
ENSG00000285367	42.94			
ENSG00000280344	45.36			
ENSG00000118407	37.97	27145	FILIP1	HGNC:21015
ENSG00000287256	42.65			
ENSG00000261047	42.86			
ENSG00000260818	48.85		UNGP1	HGNC:18579
ENSG00000260850	41.02			
ENSG00000224578	40.90		HNRNPA1P48	HGNC:48778
ENSG00000205537	49.49			
ENSG00000278385	49.48			
ENSG00000279840	47.60			
ENSG00000203489	48.18		HMGB1P39	HGNC:39186
ENSG00000237174	38.07			
ENSG00000223168	47.56		RN7SKP142	HGNC:45866
ENSG00000260057	40.14		LINC01571	HGNC:51384
ENSG00000134291	46.67	79022	TMEM106C	HGNC:28775
ENSG00000222679	41.12		RNU6-1267P	HGNC:48230
ENSG00000261190	38.70		C16orf97	HGNC:44658
ENSG00000182271	41.51	388364	TMIGD1	HGNC:32431
ENSG00000238156	38.44			
ENSG00000221332	42.31			
ENSG00000263533	46.27	100616389	MIR4463	HGNC:41665
ENSG00000217680	40.62		UBE2V1P15	HGNC:52414
ENSG00000201291	47.77		RNU1-34P	HGNC:48376
ENSG00000092847	44.84	26523	AGO1	HGNC:3262
ENSG00000219722	42.59		RPL26P20	HGNC:35933
ENSG00000220730	44.41		H3P27	HGNC:54460
ENSG00000252137	31.87		RNU6-1338P	HGNC:48301
ENSG00000112701	37.44	26054	SENP6	HGNC:20944
ENSG00000119596	39.69	56252	YLPM1	HGNC:17798
ENSG00000261749	39.43	102467079	LINC02180	HGNC:53042
ENSG00000238311	42.31	109617020	SNORD13E	HGNC:52254
ENSG00000149476	54.63	26007	TKFC	HGNC:24552
ENSG00000264737	36.78	100616379	MIR4511	HGNC:41589
ENSG00000103769	40.10	8766	RAB11A	HGNC:9760
ENSG00000261773	48.23			
ENSG00000272856	31.34			
ENSG00000160211	56.32	2539	G6PD	HGNC:4057
ENSG00000207132	44.12			
ENSG00000152583	39.78	8404	SPARCL1	HGNC:11220
ENSG00000201255	43.27		RNU6-990P	HGNC:47953
ENSG00000261470	40.63			
ENSG00000108582	38.51	1362	CPD	HGNC:2301
ENSG00000279779	35.35			
ENSG00000260268	38.17	100505619	LINC00919	HGNC:48610
ENSG00000260975	37.98			
ENSG00000260478	37.59			
ENSG00000260887	39.27	283854	CASC22	HGNC:50627
ENSG00000261544	38.66			
ENSG00000259924	40.46			
ENSG00000103460	38.66	27324	TOX3	HGNC:11972
ENSG00000249271	48.90		HNRNPA1P44	HGNC:48774
ENSG00000283249	38.67			
ENSG00000157890	48.98	84465	MEGF11	HGNC:29635
ENSG00000248885	39.99		SEPTIN7P10	HGNC:55089
ENSG00000248979	36.64		LAMTOR3P2	HGNC:39727
ENSG00000206786	40.19		RNU6-701P	HGNC:47664
ENSG00000264536	45.00	100847085	MIR5706	HGNC:43500
ENSG00000271164	41.61		CFAP97P1	HGNC:54528
ENSG00000279427	32.86			
ENSG00000145779	41.46	25816	TNFAIP8	HGNC:17260
ENSG00000286899	39.62			
ENSG00000249231	41.67	643714	CASC16	HGNC:48608
ENSG00000271914	31.82			
ENSG00000126070	38.75	192669	AGO3	HGNC:18421
ENSG00000271452	34.76			
ENSG00000285800	42.71			
ENSG00000270462	42.75			
